attrelid,attname,atttypid,attstattarget,attlen,attnum,attndims,attcacheoff,atttypmod,attbyval,attalign,attstorage,attcompression,attnotnull,atthasdef,atthasmissing,attidentity,attgenerated,attisdropped,attislocal,attinhcount,attcollation,attacl,attoptions,attfdwoptions,attmissingval
2834,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2834,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2834,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2834,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2835,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2835,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4163,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4163,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4163,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4163,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4163,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4163,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4163,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4163,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4163,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4164,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4164,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4177,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4177,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4177,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4177,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4177,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4177,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4177,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4177,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4177,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4178,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4178,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2966,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2966,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2966,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
2966,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
2966,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2966,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2966,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2966,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2966,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2967,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2967,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4185,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4185,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4185,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4185,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4185,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4185,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4185,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4185,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4185,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4186,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4186,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4175,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4175,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4175,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4175,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4175,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4175,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4175,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4175,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4175,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4176,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4176,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2846,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2846,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2846,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
2846,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
2846,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2846,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2846,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2846,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2846,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
2847,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2847,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4169,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4169,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4169,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4169,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4169,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4169,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4169,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4169,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4169,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4170,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4170,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4147,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4147,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4147,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4147,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4147,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4147,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4147,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4147,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4147,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4148,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4148,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4149,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4149,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4149,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4149,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4149,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4149,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4149,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4149,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4149,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4150,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4150,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4151,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4151,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4151,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4151,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4151,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4151,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4151,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4151,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4151,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4152,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4152,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4173,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4173,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4173,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4173,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4173,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4173,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4173,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4173,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4173,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4174,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4174,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4153,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4153,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4153,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4153,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4153,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4153,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4153,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4153,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4153,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4154,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4154,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4167,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4167,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4167,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4167,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4167,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4167,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4167,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4167,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4167,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4168,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4168,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4181,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4181,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4181,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4181,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4181,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4181,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4181,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4181,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4181,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4182,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4182,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4143,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4143,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4143,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4143,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4143,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4143,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4143,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4143,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4143,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4144,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4144,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4155,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4155,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4155,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4155,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4155,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4155,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4155,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4155,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4155,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4156,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4156,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
3598,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
3598,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
3598,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
3598,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
3598,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
3598,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
3598,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
3598,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
3598,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
3599,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
3599,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4060,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4060,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4060,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4060,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4060,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4060,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4060,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4060,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4060,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4061,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4061,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
6175,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
6175,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
6175,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
6175,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
6175,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
6175,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
6175,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
6175,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
6175,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
6176,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
6176,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4165,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4165,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4165,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4165,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4165,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4165,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4165,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4165,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4165,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4166,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4166,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4183,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4183,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4183,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
4183,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
4183,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4183,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4183,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4183,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4183,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
4184,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
4184,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2690,oid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2691,proname,2275,-1,-2,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
2691,proargtypes,30,-1,-1,2,1,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
2691,pronamespace,26,-1,4,3,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2703,oid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2704,typname,2275,-1,-2,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
2704,typnamespace,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2658,attrelid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2658,attname,2275,-1,-2,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
2659,attrelid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2659,attnum,21,-1,2,2,0,-1,-1,t,s,p,,f,f,f,,,f,t,0,0,,,,
2662,oid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2663,relname,2275,-1,-2,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
2663,relnamespace,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
3455,reltablespace,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
3455,relfilenode,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2656,adrelid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2656,adnum,21,-1,2,2,0,-1,-1,t,s,p,,f,f,f,,,f,t,0,0,,,,
2657,oid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2664,conname,2275,-1,-2,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
2664,connamespace,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2665,conrelid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2665,contypid,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2665,conname,2275,-1,-2,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
2666,contypid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2667,oid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2579,conparentid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
2680,inhrelid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
